Time_Hours,Normalized_Power,Original_Power
11.29192546583851,0.21656494,32.370487
11.301242236024844,0.20069748,31.302925
11.31055900621118,0.23752445,33.780643
11.319875776397517,0.22225757,32.753487
11.329192546583851,0.19096774,30.648308
11.338509316770187,0.21692127,32.394463
11.347826086956522,0.25937885,35.251007
11.357142857142858,0.2136007,32.171055
11.366459627329192,0.20696585,31.72466
11.375776397515528,0.2400636,33.951477
11.385093167701864,0.22362936,32.845783
11.394409937888199,0.23102231,33.34318
11.403726708074535,0.20005299,31.259563
11.41304347826087,0.23290245,33.469677
11.422360248447205,0.22362936,32.845783
11.431677018633541,0.22409938,32.877403
11.440993788819876,0.22362936,32.845783
11.450310559006212,0.23306836,33.48084
11.459627329192546,0.23260507,33.44967
11.468944099378882,0.22117649,32.68075
11.478260869565217,0.29396078,37.577682
11.487577639751553,0.3155182,39.02806
11.49689440993789,0.22746544,33.103874
11.506211180124224,0.2583851,35.18415
11.51552795031056,0.22175838,32.719902
11.524844720496894,0.2239089,32.86459
11.53416149068323,0.23815666,33.82318
11.543478260869566,0.24895637,34.54978
11.5527950310559,0.19741938,31.082375
11.562111801242237,0.2321178,33.416885
11.571428571428571,0.22813301,33.14879
11.580745341614907,0.2223359,32.75876
11.590062111801242,0.25933504,35.248062
11.599378881987578,0.28678605,37.094963
11.608695652173914,0.19506642,30.924068
11.618012422360248,0.20580645,31.646656
11.627329192546584,0.23814866,33.82264
11.636645962732919,0.23410061,33.55029
11.645962732919255,0.2905322,37.347008
11.655279503105591,0.29837534,37.87469
11.664596273291925,0.25613445,35.032722
11.673913043478262,0.21328273,32.149662
11.683229813664596,0.23149906,33.375256
11.692546583850932,0.26679316,35.749844
11.701863354037267,0.2653416,35.652184
11.711180124223603,0.26199156,35.42679
11.720496894409939,0.2451459,34.293415
11.729813664596273,0.1886148,30.490002
11.73913043478261,0.20683113,31.715597
11.748447204968944,0.24759296,34.458054
11.75776397515528,0.20171905,31.371656
11.767080745341616,0.22399998,32.870716
11.77639751552795,0.20799822,31.794119
11.785714285714286,0.21043476,31.95805
11.79503105590062,0.22540495,32.965244
11.804347826086957,0.2481717,34.49699
11.813664596273291,0.28678605,37.094963
11.822981366459627,0.2634271,35.523376
11.832298136645964,0.2688832,35.89046
11.841614906832298,0.25019178,34.632904
11.850931677018634,0.21266627,32.108185
11.860248447204969,0.24840336,34.512577
11.869565217391305,0.31701863,39.129013
11.87888198757764,0.24569479,34.330345
11.888198757763975,0.23432256,33.56522
11.897515527950311,0.25942856,35.254353
11.906832298136646,0.26706374,35.768047
11.916149068322982,0.27085713,36.023266
11.925465838509318,0.27932772,36.59317
11.934782608695652,0.281106,36.71281
11.944099378881988,0.26756302,35.801636
11.953416149068323,0.2688832,35.89046
11.962732919254659,0.2532959,34.841747
11.972049689440993,0.31006208,38.660976
11.98136645962733,0.28583172,37.030758
11.990683229813666,0.31612903,39.06916
12.0,0.3278937,39.860687
12.009316770186336,0.3597943,42.006958
12.01863354037267,0.36381486,42.277462
12.027950310559007,0.31115204,38.734306
12.037267080745343,0.3289401,39.931087
12.046583850931677,0.29816046,37.860237
12.055900621118013,0.34119815,40.75581
12.065217391304348,0.38857144,43.943085
12.074534161490684,0.28954837,37.280815
12.083850931677018,0.29871634,37.897636
12.093167701863354,0.31926265,39.27999
12.10248447204969,0.286148,37.052036
12.111801242236025,0.28657365,37.080673
12.121118012422361,0.2688155,35.885902
12.130434782608695,0.2607059,35.340294
12.139751552795031,0.2899841,37.310127
12.149068322981368,0.29100186,37.3786
12.158385093167702,0.23927894,33.898685
12.167701863354038,0.24524248,34.29991
12.177018633540373,0.23393011,33.53882
12.186335403726709,0.26650998,35.73079
12.195652173913043,0.28860164,37.217117
12.20496894409938,0.31701863,39.129013
12.214285714285715,0.2796964,36.617973
12.22360248447205,0.2688155,35.885902
12.232919254658386,0.27932772,36.59317
12.24223602484472,0.32312652,39.53995
12.251552795031056,0.2976772,37.82772
12.260869565217392,0.34888452,41.27295
12.270186335403727,0.30363992,38.228893
12.279503105590063,0.27429494,36.254562
12.288819875776397,0.2721096,36.107533
12.298136645962733,0.31747946,39.16002
12.307453416149068,0.26756302,35.801636
12.316770186335404,0.3180274,39.196884
12.32608695652174,0.31701863,39.129013
12.335403726708075,0.28123882,36.72175
12.34472049689441,0.34750682,41.18026
12.354037267080745,0.30158904,38.09091
12.363354037267081,0.3070685,38.459568
12.372670807453417,0.46521008,49.099335
12.381987577639752,0.34724855,41.16288
12.391304347826088,0.35584205,41.74105
12.400621118012422,0.4012893,44.798744
12.409937888198758,0.3878558,43.894936
12.419254658385093,0.32602742,39.735123
12.428571428571429,0.37243697,42.85756
12.437888198757765,0.36879796,42.612724
12.4472049689441,0.35256165,41.520348
12.456521739130435,0.39948386,44.677273
12.46583850931677,0.4031304,44.922615
12.475155279503106,0.34611005,41.08628
12.484472049689442,0.3385979,40.580864
12.493788819875776,0.38485092,43.69277
12.503105590062113,0.3385979,40.580864
12.512422360248447,0.31506848,38.997807
12.521739130434783,0.38039216,43.392784
12.531055900621118,0.35594204,41.74778
12.540372670807454,0.3760911,43.10341
12.54968944099379,0.39002737,44.04104
12.559006211180124,0.379942,43.362495
12.56832298136646,0.42131287,46.145927
12.577639751552795,0.40593547,45.111336
12.58695652173913,0.32258064,39.503223
12.596273291925467,0.3082256,38.537415
12.605590062111801,0.35242966,41.511467
12.614906832298137,0.32054794,39.366463
12.624223602484472,0.3189994,39.26228
12.633540372670808,0.32432434,39.62054
12.642857142857142,0.37008694,42.699448
12.652173913043478,0.32797173,39.865936
12.661490683229815,0.32528332,39.68506
12.670807453416149,0.32214472,39.473896
12.680124223602485,0.34724855,41.16288
12.68944099378882,0.3215484,39.433777
12.698757763975156,0.33150688,40.103783
12.708074534161492,0.3247965,39.652306
12.717391304347826,0.37698632,43.16364
12.726708074534162,0.34703198,41.148308
12.736024844720497,0.31514254,39.00279
12.745341614906833,0.32602742,39.735123
12.754658385093167,0.3462366,41.094795
12.763975155279503,0.30668816,38.43398
12.77329192546584,0.35503626,41.686836
12.782608695652174,0.38901964,43.97324
12.79192546583851,0.3462366,41.094795
12.801242236024844,0.35399717,41.61693
12.81055900621118,0.34431976,40.96583
12.819875776397517,0.33076206,40.053673
12.829192546583851,0.4006325,44.754555
12.838509316770187,0.3499051,41.341614
12.847826086956522,0.3637649,42.2741
12.857142857142858,0.36668137,42.47032
12.866459627329192,0.31935483,39.286194
12.875776397515528,0.33839345,40.56711
12.885093167701864,0.37335202,42.91912
12.894409937888199,0.36742568,42.5204
12.903726708074535,0.35014492,41.35775
12.91304347826087,0.3215484,39.433777
12.922360248447205,0.3637649,42.2741
12.931677018633541,0.3677419,42.541676
12.940993788819876,0.3637571,42.273575
12.950310559006212,0.37907833,43.30439
12.959627329192546,0.37714288,43.17417
12.968944099378882,0.34516126,41.022446
12.978260869565217,0.3645161,42.324642
12.987577639751553,0.36658064,42.463547
12.99689440993789,0.40847564,45.28224
13.006211180124224,0.36903226,42.628487
13.01552795031056,0.35717645,41.83083
13.024844720496894,0.3597943,42.006958
13.03416149068323,0.37096775,42.75871
13.043478260869566,0.41935483,46.01419
13.0527950310559,0.37096772,42.758705
13.062111801242237,0.3419355,40.80542
13.071428571428571,0.39686278,44.500927
13.080745341614907,0.40811056,45.257675
13.090062111801242,0.40018433,44.724403
13.099378881987578,0.39050692,44.073303
13.108695652173914,0.38020328,43.380074
13.118012422360248,0.37216082,42.83898
13.127329192546584,0.35972348,42.002197
13.136645962732919,0.3579355,41.881897
13.145962732919255,0.3640262,42.29168
13.155279503105591,0.35984343,42.010265
13.164596273291925,0.33295554,40.20125
13.173913043478262,0.34020248,40.68882
13.183229813664596,0.31953624,39.298397
13.192546583850932,0.35591394,41.745888
13.201863354037268,0.3926601,44.21817
13.211180124223603,0.3965404,44.479237
13.220496894409939,0.33893064,40.603252
13.229813664596273,0.33548388,40.371353
13.23913043478261,0.3195758,39.301056
13.248447204968944,0.33440992,40.2991
13.25776397515528,0.32482466,39.6542
13.267080745341616,0.33669564,40.45288
13.27639751552795,0.3177143,39.17582
13.285714285714286,0.33669564,40.45288
13.29503105590062,0.38062108,43.408184
13.304347826086957,0.42428842,46.346123
13.313664596273293,0.3825427,43.53747
13.322981366459627,0.37737873,43.19004
13.332298136645964,0.39072466,44.08795
13.341614906832298,0.39652175,44.47798
13.350931677018634,0.37447405,42.994614
13.360248447204969,0.3307027,40.049675
13.369565217391305,0.3064516,38.41806
13.37888198757764,0.3312258,40.08487
13.388198757763975,0.3215484,39.433777
13.397515527950311,0.34703195,41.148308
13.406832298136646,0.29450738,37.614456
13.416149068322982,0.32297456,39.529728
13.425465838509318,0.33295554,40.20125
13.434782608695652,0.31458065,38.964985
13.444099378881988,0.3579355,41.881897
13.453416149068323,0.33655915,40.4437
13.462732919254659,0.2799477,36.63488
13.472049689440993,0.28230163,36.79325
13.48136645962733,0.31837305,39.22014
13.490683229813666,0.35106564,41.419693
13.5,0.35014492,41.35775
13.509316770186336,0.38246578,43.532295
13.51863354037267,0.3044189,38.281303
13.527950310559007,0.3145313,38.961662
13.537267080745343,0.32275048,39.51465
13.546583850931677,0.35563412,41.727062
13.555900621118013,0.32108462,39.402573
13.565217391304348,0.31475538,38.976738
13.574534161490684,0.33472303,40.320164
13.583850931677018,0.34365693,40.921234
13.593167701863354,0.3551192,41.69242
13.60248447204969,0.3660274,42.426323
13.611801242236025,0.3082256,38.537415
13.621118012422361,0.33119375,40.082714
13.630434782608695,0.29450738,37.614456
13.639751552795031,0.30451345,38.287666
13.649068322981368,0.3153917,39.019554
13.658385093167702,0.28847924,37.20888
13.667701863354038,0.30743337,38.484116
13.677018633540373,0.32903224,39.937286
13.686335403726709,0.31373915,38.90837
13.695652173913043,0.35717645,41.83083
